"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8235","should show main content panel","Electron","Mon Jul 06 05:37:44 UTC 2026","passed","Mon Jul 06 05:37:52 UTC 2026","Theia app","theia-app.test.js","",""
"","9220","should be visible and active after opening ""sample.txt""","Electron","Mon Jul 06 05:37:52 UTC 2026","passed","Mon Jul 06 05:38:01 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","34","should show status bar","Electron","Mon Jul 06 05:37:52 UTC 2026","passed","Mon Jul 06 05:37:52 UTC 2026","Theia app","theia-app.test.js","",""
"","27","should show status bar","Browser","Mon Jul 06 05:37:50 UTC 2026","passed","Mon Jul 06 05:37:50 UTC 2026","Theia app","theia-app.test.js","",""
"","7504","should be visible and active after opening ""sample.txt""","Browser","Mon Jul 06 05:37:50 UTC 2026","passed","Mon Jul 06 05:37:57 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","898","should be dirty after changing the file contents and clean after save","Electron","Mon Jul 06 05:38:01 UTC 2026","passed","Mon Jul 06 05:38:02 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","150","should have menu bar items","Electron","Mon Jul 06 05:37:52 UTC 2026","passed","Mon Jul 06 05:37:52 UTC 2026","Theia app","theia-app.test.js","",""
"","1007","should be dirty after changing the file contents and clean after save","Browser","Mon Jul 06 05:37:57 UTC 2026","passed","Mon Jul 06 05:37:58 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6646","should show main content panel","Browser","Mon Jul 06 05:37:43 UTC 2026","passed","Mon Jul 06 05:37:50 UTC 2026","Theia app","theia-app.test.js","",""
"","188","should have menu bar items","Browser","Mon Jul 06 05:37:50 UTC 2026","passed","Mon Jul 06 05:37:50 UTC 2026","Theia app","theia-app.test.js","",""
