"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 04:11:15 GMT 2024","Sat Oct 19 04:11:15 GMT 2024","250","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Oct 19 04:11:15 GMT 2024","Sat Oct 19 04:11:15 GMT 2024","40","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Oct 19 04:11:28 GMT 2024","Sat Oct 19 04:11:30 GMT 2024","1109","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Oct 19 04:11:06 GMT 2024","Sat Oct 19 04:11:15 GMT 2024","8456","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Oct 19 04:11:15 GMT 2024","Sat Oct 19 04:11:28 GMT 2024","13522","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Oct 19 04:11:15 GMT 2024","Sat Oct 19 04:11:15 GMT 2024","25","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Oct 19 04:11:29 GMT 2024","Sat Oct 19 04:11:30 GMT 2024","939","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Oct 19 04:11:10 GMT 2024","Sat Oct 19 04:11:15 GMT 2024","4195","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Oct 19 04:11:15 GMT 2024","Sat Oct 19 04:11:29 GMT 2024","14528","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Oct 19 04:11:15 GMT 2024","Sat Oct 19 04:11:15 GMT 2024","134","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
