"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29","should show status bar","Browser","Mon Apr 27 05:18:06 UTC 2026","passed","Mon Apr 27 05:18:06 UTC 2026","Theia app","theia-app.test.js","",""
"","872","should be dirty after changing the file contents and clean after save","Browser","Mon Apr 27 05:18:13 UTC 2026","passed","Mon Apr 27 05:18:14 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8493","should be visible and active after opening ""sample.txt""","Electron","Mon Apr 27 05:17:39 UTC 2026","passed","Mon Apr 27 05:17:47 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","25","should show status bar","Electron","Mon Apr 27 05:17:38 UTC 2026","passed","Mon Apr 27 05:17:38 UTC 2026","Theia app","theia-app.test.js","",""
"","6737","should show main content panel","Electron","Mon Apr 27 05:17:32 UTC 2026","passed","Mon Apr 27 05:17:38 UTC 2026","Theia app","theia-app.test.js","",""
"","191","should have menu bar items","Browser","Mon Apr 27 05:18:06 UTC 2026","passed","Mon Apr 27 05:18:06 UTC 2026","Theia app","theia-app.test.js","",""
"","875","should be dirty after changing the file contents and clean after save","Electron","Mon Apr 27 05:17:47 UTC 2026","passed","Mon Apr 27 05:17:48 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7049","should be visible and active after opening ""sample.txt""","Browser","Mon Apr 27 05:18:06 UTC 2026","passed","Mon Apr 27 05:18:13 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","155","should have menu bar items","Electron","Mon Apr 27 05:17:38 UTC 2026","passed","Mon Apr 27 05:17:39 UTC 2026","Theia app","theia-app.test.js","",""
"","5995","should show main content panel","Browser","Mon Apr 27 05:18:00 UTC 2026","passed","Mon Apr 27 05:18:06 UTC 2026","Theia app","theia-app.test.js","",""
