"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8367","should be visible and active after opening ""sample.txt""","Electron","2026-07-28","passed","2026-07-28","Theia Text Editor","theia-text-editor.test.js","",""
"","172","should have menu bar items","Electron","2026-07-28","passed","2026-07-28","Theia app","theia-app.test.js","",""
"","907","should be dirty after changing the file contents and clean after save","Browser","2026-07-28","passed","2026-07-28","Theia Text Editor","theia-text-editor.test.js","",""
"","8378","should show main content panel","Electron","2026-07-28","passed","2026-07-28","Theia app","theia-app.test.js","",""
"","5425","should show main content panel","Browser","2026-07-28","passed","2026-07-28","Theia app","theia-app.test.js","",""
"","864","should be dirty after changing the file contents and clean after save","Electron","2026-07-28","passed","2026-07-28","Theia Text Editor","theia-text-editor.test.js","",""
"","7967","should be visible and active after opening ""sample.txt""","Browser","2026-07-28","passed","2026-07-28","Theia Text Editor","theia-text-editor.test.js","",""
"","32","should show status bar","Browser","2026-07-28","passed","2026-07-28","Theia app","theia-app.test.js","",""
"","187","should have menu bar items","Browser","2026-07-28","passed","2026-07-28","Theia app","theia-app.test.js","",""
"","34","should show status bar","Electron","2026-07-28","passed","2026-07-28","Theia app","theia-app.test.js","",""
