"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 31 04:10:52 GMT 2024","Sat Aug 31 04:11:06 GMT 2024","13811","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Aug 31 04:11:00 GMT 2024","Sat Aug 31 04:11:12 GMT 2024","11988","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Aug 31 04:10:56 GMT 2024","Sat Aug 31 04:10:59 GMT 2024","3727","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Aug 31 04:11:12 GMT 2024","Sat Aug 31 04:11:13 GMT 2024","1156","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Aug 31 04:11:06 GMT 2024","Sat Aug 31 04:11:07 GMT 2024","915","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Aug 31 04:10:52 GMT 2024","Sat Aug 31 04:10:52 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Aug 31 04:10:47 GMT 2024","Sat Aug 31 04:10:52 GMT 2024","5026","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Aug 31 04:10:59 GMT 2024","Sat Aug 31 04:11:00 GMT 2024","201","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Aug 31 04:10:59 GMT 2024","Sat Aug 31 04:10:59 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Aug 31 04:10:52 GMT 2024","Sat Aug 31 04:10:52 GMT 2024","77","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
