"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6889","should be visible and active after opening ""sample.txt""","Browser","2026-08-31","passed","2026-08-31","Theia Text Editor","theia-text-editor.test.js","",""
"","888","should be dirty after changing the file contents and clean after save","Electron","2026-08-31","passed","2026-08-31","Theia Text Editor","theia-text-editor.test.js","",""
"","185","should have menu bar items","Browser","2026-08-31","passed","2026-08-31","Theia app","theia-app.test.js","",""
"","17","should show status bar","Browser","2026-08-31","passed","2026-08-31","Theia app","theia-app.test.js","",""
"","6596","should show main content panel","Browser","2026-08-31","passed","2026-08-31","Theia app","theia-app.test.js","",""
"","8961","should be visible and active after opening ""sample.txt""","Electron","2026-08-31","passed","2026-08-31","Theia Text Editor","theia-text-editor.test.js","",""
"","690","should be dirty after changing the file contents and clean after save","Browser","2026-08-31","passed","2026-08-31","Theia Text Editor","theia-text-editor.test.js","",""
"","97","should have menu bar items","Electron","2026-08-31","passed","2026-08-31","Theia app","theia-app.test.js","",""
"","7323","should show main content panel","Electron","2026-08-31","passed","2026-08-31","Theia app","theia-app.test.js","",""
"","50","should show status bar","Electron","2026-08-31","passed","2026-08-31","Theia app","theia-app.test.js","",""
