"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6297","should show main content panel","Browser","Wed May 27 05:41:26 UTC 2026","passed","Wed May 27 05:41:32 UTC 2026","Theia app","theia-app.test.js","",""
"","8788","should be visible and active after opening ""sample.txt""","Electron","Wed May 27 05:41:28 UTC 2026","passed","Wed May 27 05:41:36 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7084","should show main content panel","Electron","Wed May 27 05:41:20 UTC 2026","passed","Wed May 27 05:41:27 UTC 2026","Theia app","theia-app.test.js","",""
"","178","should have menu bar items","Browser","Wed May 27 05:41:32 UTC 2026","passed","Wed May 27 05:41:33 UTC 2026","Theia app","theia-app.test.js","",""
"","7313","should be visible and active after opening ""sample.txt""","Browser","Wed May 27 05:41:33 UTC 2026","passed","Wed May 27 05:41:40 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","949","should be dirty after changing the file contents and clean after save","Electron","Wed May 27 05:41:36 UTC 2026","passed","Wed May 27 05:41:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","19","should show status bar","Browser","Wed May 27 05:41:32 UTC 2026","passed","Wed May 27 05:41:32 UTC 2026","Theia app","theia-app.test.js","",""
"","101","should have menu bar items","Electron","Wed May 27 05:41:27 UTC 2026","passed","Wed May 27 05:41:28 UTC 2026","Theia app","theia-app.test.js","",""
"","892","should be dirty after changing the file contents and clean after save","Browser","Wed May 27 05:41:40 UTC 2026","passed","Wed May 27 05:41:41 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","25","should show status bar","Electron","Wed May 27 05:41:27 UTC 2026","passed","Wed May 27 05:41:27 UTC 2026","Theia app","theia-app.test.js","",""
