"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 30 04:24:36 GMT 2023","Sun Jul 30 04:24:38 GMT 2023","1158","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jul 30 04:24:20 GMT 2023","Sun Jul 30 04:24:36 GMT 2023","16780","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jul 30 04:24:10 GMT 2023","Sun Jul 30 04:24:20 GMT 2023","9576","","","Theia app","","","should show main content panel",""
"passed","Sun Jul 30 04:24:20 GMT 2023","Sun Jul 30 04:24:20 GMT 2023","56","","","Theia app","","","should show status bar",""
"passed","Sun Jul 30 04:24:20 GMT 2023","Sun Jul 30 04:24:20 GMT 2023","77","","","Theia app","","","should have menu bar items",""
