"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31","should show status bar","Electron","2026-07-29","passed","2026-07-29","Theia app","theia-app.test.js","",""
"","8883","should show main content panel","Electron","2026-07-29","passed","2026-07-29","Theia app","theia-app.test.js","",""
"","1052","should be dirty after changing the file contents and clean after save","Browser","2026-07-29","passed","2026-07-29","Theia Text Editor","theia-text-editor.test.js","",""
"","7022","should show main content panel","Browser","2026-07-29","passed","2026-07-29","Theia app","theia-app.test.js","",""
"","9157","should be visible and active after opening ""sample.txt""","Electron","2026-07-29","passed","2026-07-29","Theia Text Editor","theia-text-editor.test.js","",""
"","208","should have menu bar items","Browser","2026-07-29","passed","2026-07-29","Theia app","theia-app.test.js","",""
"","29","should show status bar","Browser","2026-07-29","passed","2026-07-29","Theia app","theia-app.test.js","",""
"","7740","should be visible and active after opening ""sample.txt""","Browser","2026-07-29","passed","2026-07-29","Theia Text Editor","theia-text-editor.test.js","",""
"","994","should be dirty after changing the file contents and clean after save","Electron","2026-07-29","passed","2026-07-29","Theia Text Editor","theia-text-editor.test.js","",""
"","123","should have menu bar items","Electron","2026-07-29","passed","2026-07-29","Theia app","theia-app.test.js","",""
