"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 30 04:08:53 GMT 2024","Thu May 30 04:08:53 GMT 2024","215","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu May 30 04:08:58 GMT 2024","Thu May 30 04:09:11 GMT 2024","13548","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu May 30 04:08:58 GMT 2024","Thu May 30 04:08:58 GMT 2024","136","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu May 30 04:08:49 GMT 2024","Thu May 30 04:08:53 GMT 2024","4091","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu May 30 04:09:06 GMT 2024","Thu May 30 04:09:07 GMT 2024","1098","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu May 30 04:09:11 GMT 2024","Thu May 30 04:09:12 GMT 2024","979","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu May 30 04:08:58 GMT 2024","Thu May 30 04:08:58 GMT 2024","73","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu May 30 04:08:53 GMT 2024","Thu May 30 04:08:53 GMT 2024","18","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu May 30 04:08:50 GMT 2024","Thu May 30 04:08:58 GMT 2024","7383","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu May 30 04:08:53 GMT 2024","Thu May 30 04:09:06 GMT 2024","12500","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
