"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 07 04:10:09 GMT 2024","Sun Jul 07 04:10:14 GMT 2024","5141","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Jul 07 04:10:14 GMT 2024","Sun Jul 07 04:10:28 GMT 2024","14219","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jul 07 04:10:17 GMT 2024","Sun Jul 07 04:10:30 GMT 2024","12680","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jul 07 04:10:28 GMT 2024","Sun Jul 07 04:10:29 GMT 2024","968","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jul 07 04:10:17 GMT 2024","Sun Jul 07 04:10:17 GMT 2024","243","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jul 07 04:10:14 GMT 2024","Sun Jul 07 04:10:14 GMT 2024","93","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jul 07 04:10:14 GMT 2024","Sun Jul 07 04:10:14 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Jul 07 04:10:17 GMT 2024","Sun Jul 07 04:10:17 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Jul 07 04:10:12 GMT 2024","Sun Jul 07 04:10:17 GMT 2024","4155","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Jul 07 04:10:30 GMT 2024","Sun Jul 07 04:10:31 GMT 2024","969","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
