"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 14 04:09:02 GMT 2024","Tue May 14 04:09:03 GMT 2024","1003","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue May 14 04:08:17 GMT 2024","Tue May 14 04:08:29 GMT 2024","12322","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue May 14 04:08:08 GMT 2024","Tue May 14 04:08:13 GMT 2024","5138","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue May 14 04:08:17 GMT 2024","Tue May 14 04:08:17 GMT 2024","212","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue May 14 04:08:13 GMT 2024","Tue May 14 04:08:13 GMT 2024","17","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue May 14 04:08:13 GMT 2024","Tue May 14 04:08:13 GMT 2024","79","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue May 14 04:08:29 GMT 2024","Tue May 14 04:08:30 GMT 2024","1159","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue May 14 04:08:13 GMT 2024","Tue May 14 04:08:17 GMT 2024","3936","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue May 14 04:08:48 GMT 2024","Tue May 14 04:09:02 GMT 2024","14195","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue May 14 04:08:17 GMT 2024","Tue May 14 04:08:17 GMT 2024","17","Browser","theia-app.test.js","Theia app","","","should show status bar",""
