"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 04:11:22 GMT 2024","Tue Oct 15 04:11:36 GMT 2024","14222","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Oct 15 04:11:22 GMT 2024","Tue Oct 15 04:11:22 GMT 2024","27","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Oct 15 04:11:30 GMT 2024","Tue Oct 15 04:11:31 GMT 2024","918","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Oct 15 04:11:36 GMT 2024","Tue Oct 15 04:11:37 GMT 2024","1090","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Oct 15 04:11:16 GMT 2024","Tue Oct 15 04:11:30 GMT 2024","14563","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Oct 15 04:11:22 GMT 2024","Tue Oct 15 04:11:22 GMT 2024","237","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Oct 15 04:11:18 GMT 2024","Tue Oct 15 04:11:22 GMT 2024","4305","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Oct 15 04:11:10 GMT 2024","Tue Oct 15 04:11:16 GMT 2024","5301","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Oct 15 04:11:16 GMT 2024","Tue Oct 15 04:11:16 GMT 2024","23","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Oct 15 04:11:16 GMT 2024","Tue Oct 15 04:11:16 GMT 2024","89","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
