"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","923","should be dirty after changing the file contents and clean after save","Browser","2026-08-11","passed","2026-08-11","Theia Text Editor","theia-text-editor.test.js","",""
"","43","should show status bar","Electron","2026-08-11","passed","2026-08-11","Theia app","theia-app.test.js","",""
"","7031","should show main content panel","Browser","2026-08-11","passed","2026-08-11","Theia app","theia-app.test.js","",""
"","8107","should be visible and active after opening ""sample.txt""","Browser","2026-08-11","passed","2026-08-11","Theia Text Editor","theia-text-editor.test.js","",""
"","895","should be dirty after changing the file contents and clean after save","Electron","2026-08-11","passed","2026-08-11","Theia Text Editor","theia-text-editor.test.js","",""
"","8479","should show main content panel","Electron","2026-08-11","passed","2026-08-11","Theia app","theia-app.test.js","",""
"","162","should have menu bar items","Electron","2026-08-11","passed","2026-08-11","Theia app","theia-app.test.js","",""
"","252","should have menu bar items","Browser","2026-08-11","passed","2026-08-11","Theia app","theia-app.test.js","",""
"","9314","should be visible and active after opening ""sample.txt""","Electron","2026-08-11","passed","2026-08-11","Theia Text Editor","theia-text-editor.test.js","",""
"","36","should show status bar","Browser","2026-08-11","passed","2026-08-11","Theia app","theia-app.test.js","",""
