"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","109","should have menu bar items","Electron","2026-09-16","passed","2026-09-16","Theia app","theia-app.test.js","",""
"","27","should show status bar","Electron","2026-09-16","passed","2026-09-16","Theia app","theia-app.test.js","",""
"","7894","should be visible and active after opening ""sample.txt""","Browser","2026-09-16","passed","2026-09-16","Theia Text Editor","theia-text-editor.test.js","",""
"","868","should be dirty after changing the file contents and clean after save","Electron","2026-09-16","passed","2026-09-16","Theia Text Editor","theia-text-editor.test.js","",""
"","8259","should be visible and active after opening ""sample.txt""","Electron","2026-09-16","passed","2026-09-16","Theia Text Editor","theia-text-editor.test.js","",""
"","6299","should show main content panel","Browser","2026-09-16","passed","2026-09-16","Theia app","theia-app.test.js","",""
"","148","should have menu bar items","Browser","2026-09-16","passed","2026-09-16","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","2026-09-16","passed","2026-09-16","Theia app","theia-app.test.js","",""
"","7077","should show main content panel","Electron","2026-09-16","passed","2026-09-16","Theia app","theia-app.test.js","",""
"","781","should be dirty after changing the file contents and clean after save","Browser","2026-09-16","passed","2026-09-16","Theia Text Editor","theia-text-editor.test.js","",""
