"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8006","should be visible and active after opening ""sample.txt""","Browser","2026-09-17","passed","2026-09-17","Theia Text Editor","theia-text-editor.test.js","",""
"","811","should be dirty after changing the file contents and clean after save","Browser","2026-09-17","passed","2026-09-17","Theia Text Editor","theia-text-editor.test.js","",""
"","12","should show status bar","Electron","2026-09-17","passed","2026-09-17","Theia app","theia-app.test.js","",""
"","103","should have menu bar items","Electron","2026-09-17","passed","2026-09-17","Theia app","theia-app.test.js","",""
"","5557","should be visible and active after opening ""sample.txt""","Electron","2026-09-17","passed","2026-09-17","Theia Text Editor","theia-text-editor.test.js","",""
"","148","should have menu bar items","Browser","2026-09-17","passed","2026-09-17","Theia app","theia-app.test.js","",""
"","32","should show status bar","Browser","2026-09-17","passed","2026-09-17","Theia app","theia-app.test.js","",""
"","575","should be dirty after changing the file contents and clean after save","Electron","2026-09-17","passed","2026-09-17","Theia Text Editor","theia-text-editor.test.js","",""
"","5606","should show main content panel","Electron","2026-09-17","passed","2026-09-17","Theia app","theia-app.test.js","",""
"","5314","should show main content panel","Browser","2026-09-17","passed","2026-09-17","Theia app","theia-app.test.js","",""
