"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 21 14:11:21 GMT 2023","Fri Jul 21 14:11:21 GMT 2023","48","","","Theia app","","","should have menu bar items",""
"passed","Fri Jul 21 14:11:15 GMT 2023","Fri Jul 21 14:11:21 GMT 2023","6253","","","Theia app","","","should show main content panel",""
"passed","Fri Jul 21 14:11:21 GMT 2023","Fri Jul 21 14:11:37 GMT 2023","15070","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Jul 21 14:11:21 GMT 2023","Fri Jul 21 14:11:21 GMT 2023","29","","","Theia app","","","should show status bar",""
"passed","Fri Jul 21 14:11:37 GMT 2023","Fri Jul 21 14:11:38 GMT 2023","1088","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
