"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7751","should be visible and active after opening ""sample.txt""","Browser","2026-09-06","passed","2026-09-06","Theia Text Editor","theia-text-editor.test.js","",""
"","5897","should show main content panel","Browser","2026-09-06","passed","2026-09-06","Theia app","theia-app.test.js","",""
"","156","should have menu bar items","Browser","2026-09-06","passed","2026-09-06","Theia app","theia-app.test.js","",""
"","762","should be dirty after changing the file contents and clean after save","Browser","2026-09-06","passed","2026-09-06","Theia Text Editor","theia-text-editor.test.js","",""
"","9004","should be visible and active after opening ""sample.txt""","Electron","2026-09-06","passed","2026-09-06","Theia Text Editor","theia-text-editor.test.js","",""
"","8734","should show main content panel","Electron","2026-09-06","passed","2026-09-06","Theia app","theia-app.test.js","",""
"","125","should have menu bar items","Electron","2026-09-06","passed","2026-09-06","Theia app","theia-app.test.js","",""
"","30","should show status bar","Browser","2026-09-06","passed","2026-09-06","Theia app","theia-app.test.js","",""
"","26","should show status bar","Electron","2026-09-06","passed","2026-09-06","Theia app","theia-app.test.js","",""
"","920","should be dirty after changing the file contents and clean after save","Electron","2026-09-06","passed","2026-09-06","Theia Text Editor","theia-text-editor.test.js","",""
