"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 22 04:10:56 GMT 2024","Sun Dec 22 04:10:56 GMT 2024","81","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Dec 22 04:11:14 GMT 2024","Sun Dec 22 04:11:15 GMT 2024","981","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Dec 22 04:10:56 GMT 2024","Sun Dec 22 04:11:14 GMT 2024","17712","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Dec 22 04:11:00 GMT 2024","Sun Dec 22 04:11:06 GMT 2024","6213","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Dec 22 04:11:06 GMT 2024","Sun Dec 22 04:11:06 GMT 2024","21","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Dec 22 04:11:06 GMT 2024","Sun Dec 22 04:11:06 GMT 2024","247","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Dec 22 04:10:51 GMT 2024","Sun Dec 22 04:10:56 GMT 2024","5235","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Dec 22 04:11:06 GMT 2024","Sun Dec 22 04:11:19 GMT 2024","13155","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Dec 22 04:10:56 GMT 2024","Sun Dec 22 04:10:56 GMT 2024","23","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Dec 22 04:11:19 GMT 2024","Sun Dec 22 04:11:20 GMT 2024","1080","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
