"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","should show status bar","Browser","Mon Mar 30 05:09:36 UTC 2026","passed","Mon Mar 30 05:09:36 UTC 2026","Theia app","theia-app.test.js","",""
"","35","should show status bar","Electron","Mon Mar 30 05:09:27 UTC 2026","passed","Mon Mar 30 05:09:27 UTC 2026","Theia app","theia-app.test.js","",""
"","200","should have menu bar items","Browser","Mon Mar 30 05:09:36 UTC 2026","passed","Mon Mar 30 05:09:37 UTC 2026","Theia app","theia-app.test.js","",""
"","852","should be dirty after changing the file contents and clean after save","Browser","Mon Mar 30 05:09:43 UTC 2026","passed","Mon Mar 30 05:09:44 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6924","should be visible and active after opening ""sample.txt""","Browser","Mon Mar 30 05:09:37 UTC 2026","passed","Mon Mar 30 05:09:43 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6210","should show main content panel","Browser","Mon Mar 30 05:09:30 UTC 2026","passed","Mon Mar 30 05:09:36 UTC 2026","Theia app","theia-app.test.js","",""
"","9744","should show main content panel","Electron","Mon Mar 30 05:09:17 UTC 2026","passed","Mon Mar 30 05:09:27 UTC 2026","Theia app","theia-app.test.js","",""
"","7993","should be visible and active after opening ""sample.txt""","Electron","Mon Mar 30 05:09:27 UTC 2026","passed","Mon Mar 30 05:09:35 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","1011","should be dirty after changing the file contents and clean after save","Electron","Mon Mar 30 05:09:35 UTC 2026","passed","Mon Mar 30 05:09:36 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","140","should have menu bar items","Electron","Mon Mar 30 05:09:27 UTC 2026","passed","Mon Mar 30 05:09:27 UTC 2026","Theia app","theia-app.test.js","",""
