"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","895","should be dirty after changing the file contents and clean after save","Browser","2026-08-10","passed","2026-08-10","Theia Text Editor","theia-text-editor.test.js","",""
"","49","should show status bar","Electron","2026-08-10","passed","2026-08-10","Theia app","theia-app.test.js","",""
"","6565","should show main content panel","Browser","2026-08-10","passed","2026-08-10","Theia app","theia-app.test.js","",""
"","120","should have menu bar items","Electron","2026-08-10","passed","2026-08-10","Theia app","theia-app.test.js","",""
"","8664","should be visible and active after opening ""sample.txt""","Electron","2026-08-10","passed","2026-08-10","Theia Text Editor","theia-text-editor.test.js","",""
"","36","should show status bar","Browser","2026-08-10","passed","2026-08-10","Theia app","theia-app.test.js","",""
"","998","should be dirty after changing the file contents and clean after save","Electron","2026-08-10","passed","2026-08-10","Theia Text Editor","theia-text-editor.test.js","",""
"","8914","should show main content panel","Electron","2026-08-10","passed","2026-08-10","Theia app","theia-app.test.js","",""
"","234","should have menu bar items","Browser","2026-08-10","passed","2026-08-10","Theia app","theia-app.test.js","",""
"","7911","should be visible and active after opening ""sample.txt""","Browser","2026-08-10","passed","2026-08-10","Theia Text Editor","theia-text-editor.test.js","",""
