"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","839","should be dirty after changing the file contents and clean after save","Electron","2026-08-20","passed","2026-08-20","Theia Text Editor","theia-text-editor.test.js","",""
"","7728","should be visible and active after opening ""sample.txt""","Electron","2026-08-20","passed","2026-08-20","Theia Text Editor","theia-text-editor.test.js","",""
"","202","should have menu bar items","Browser","2026-08-20","passed","2026-08-20","Theia app","theia-app.test.js","",""
"","850","should be dirty after changing the file contents and clean after save","Browser","2026-08-20","passed","2026-08-20","Theia Text Editor","theia-text-editor.test.js","",""
"","7103","should show main content panel","Electron","2026-08-20","passed","2026-08-20","Theia app","theia-app.test.js","",""
"","6277","should show main content panel","Browser","2026-08-20","passed","2026-08-20","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","2026-08-20","passed","2026-08-20","Theia app","theia-app.test.js","",""
"","106","should have menu bar items","Electron","2026-08-20","passed","2026-08-20","Theia app","theia-app.test.js","",""
"","20","should show status bar","Electron","2026-08-20","passed","2026-08-20","Theia app","theia-app.test.js","",""
"","7455","should be visible and active after opening ""sample.txt""","Browser","2026-08-20","passed","2026-08-20","Theia Text Editor","theia-text-editor.test.js","",""
