"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7644","should be visible and active after opening ""sample.txt""","Electron","Sun Mar 22 04:49:17 UTC 2026","passed","Sun Mar 22 04:49:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","123","should have menu bar items","Electron","Sun Mar 22 04:49:17 UTC 2026","passed","Sun Mar 22 04:49:17 UTC 2026","Theia app","theia-app.test.js","",""
"","23","should show status bar","Electron","Sun Mar 22 04:49:17 UTC 2026","passed","Sun Mar 22 04:49:17 UTC 2026","Theia app","theia-app.test.js","",""
"","31","should show status bar","Browser","Sun Mar 22 04:49:16 UTC 2026","passed","Sun Mar 22 04:49:16 UTC 2026","Theia app","theia-app.test.js","",""
"","186","should have menu bar items","Browser","Sun Mar 22 04:49:16 UTC 2026","passed","Sun Mar 22 04:49:16 UTC 2026","Theia app","theia-app.test.js","",""
"","922","should be dirty after changing the file contents and clean after save","Electron","Sun Mar 22 04:49:25 UTC 2026","passed","Sun Mar 22 04:49:26 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6876","should be visible and active after opening ""sample.txt""","Browser","Sun Mar 22 04:49:16 UTC 2026","passed","Sun Mar 22 04:49:23 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","863","should be dirty after changing the file contents and clean after save","Browser","Sun Mar 22 04:49:23 UTC 2026","passed","Sun Mar 22 04:49:24 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5494","should show main content panel","Browser","Sun Mar 22 04:49:11 UTC 2026","passed","Sun Mar 22 04:49:16 UTC 2026","Theia app","theia-app.test.js","",""
"","7317","should show main content panel","Electron","Sun Mar 22 04:49:09 UTC 2026","passed","Sun Mar 22 04:49:17 UTC 2026","Theia app","theia-app.test.js","",""
