"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","203","should have menu bar items","Browser","Fri Apr 10 09:11:54 UTC 2026","passed","Fri Apr 10 09:11:54 UTC 2026","Theia app","theia-app.test.js","",""
"","7250","should be visible and active after opening ""sample.txt""","Browser","Fri Apr 10 09:11:54 UTC 2026","passed","Fri Apr 10 09:12:01 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8626","should show main content panel","Electron","Fri Apr 10 09:11:46 UTC 2026","passed","Fri Apr 10 09:11:55 UTC 2026","Theia app","theia-app.test.js","",""
"","828","should be dirty after changing the file contents and clean after save","Browser","Fri Apr 10 09:12:01 UTC 2026","passed","Fri Apr 10 09:12:02 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","138","should have menu bar items","Electron","Fri Apr 10 09:11:55 UTC 2026","passed","Fri Apr 10 09:11:55 UTC 2026","Theia app","theia-app.test.js","",""
"","44","should show status bar","Browser","Fri Apr 10 09:11:54 UTC 2026","passed","Fri Apr 10 09:11:54 UTC 2026","Theia app","theia-app.test.js","",""
"","8912","should be visible and active after opening ""sample.txt""","Electron","Fri Apr 10 09:11:55 UTC 2026","passed","Fri Apr 10 09:12:04 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","857","should be dirty after changing the file contents and clean after save","Electron","Fri Apr 10 09:12:04 UTC 2026","passed","Fri Apr 10 09:12:05 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5475","should show main content panel","Browser","Fri Apr 10 09:11:48 UTC 2026","passed","Fri Apr 10 09:11:54 UTC 2026","Theia app","theia-app.test.js","",""
"","30","should show status bar","Electron","Fri Apr 10 09:11:55 UTC 2026","passed","Fri Apr 10 09:11:55 UTC 2026","Theia app","theia-app.test.js","",""
