"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","should show status bar","Electron","Tue Mar 17 04:47:19 UTC 2026","passed","Tue Mar 17 04:47:19 UTC 2026","Theia app","theia-app.test.js","",""
"","6599","should show main content panel","Electron","Tue Mar 17 04:47:12 UTC 2026","passed","Tue Mar 17 04:47:19 UTC 2026","Theia app","theia-app.test.js","",""
"","5133","should show main content panel","Browser","Tue Mar 17 04:47:25 UTC 2026","passed","Tue Mar 17 04:47:30 UTC 2026","Theia app","theia-app.test.js","",""
"","864","should be dirty after changing the file contents and clean after save","Browser","Tue Mar 17 04:47:37 UTC 2026","passed","Tue Mar 17 04:47:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","151","should have menu bar items","Electron","Tue Mar 17 04:47:19 UTC 2026","passed","Tue Mar 17 04:47:19 UTC 2026","Theia app","theia-app.test.js","",""
"","173","should have menu bar items","Browser","Tue Mar 17 04:47:30 UTC 2026","passed","Tue Mar 17 04:47:30 UTC 2026","Theia app","theia-app.test.js","",""
"","6379","should be visible and active after opening ""sample.txt""","Browser","Tue Mar 17 04:47:30 UTC 2026","passed","Tue Mar 17 04:47:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","932","should be dirty after changing the file contents and clean after save","Electron","Tue Mar 17 04:47:27 UTC 2026","passed","Tue Mar 17 04:47:28 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7839","should be visible and active after opening ""sample.txt""","Electron","Tue Mar 17 04:47:19 UTC 2026","passed","Tue Mar 17 04:47:27 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","27","should show status bar","Browser","Tue Mar 17 04:47:30 UTC 2026","passed","Tue Mar 17 04:47:30 UTC 2026","Theia app","theia-app.test.js","",""
