"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","should show status bar","Electron","2026-08-14","passed","2026-08-14","Theia app","theia-app.test.js","",""
"","7867","should be visible and active after opening ""sample.txt""","Browser","2026-08-14","passed","2026-08-14","Theia Text Editor","theia-text-editor.test.js","",""
"","206","should have menu bar items","Browser","2026-08-14","passed","2026-08-14","Theia app","theia-app.test.js","",""
"","6718","should show main content panel","Browser","2026-08-14","passed","2026-08-14","Theia app","theia-app.test.js","",""
"","33","should show status bar","Browser","2026-08-14","passed","2026-08-14","Theia app","theia-app.test.js","",""
"","127","should have menu bar items","Electron","2026-08-14","passed","2026-08-14","Theia app","theia-app.test.js","",""
"","9133","should show main content panel","Electron","2026-08-14","passed","2026-08-14","Theia app","theia-app.test.js","",""
"","903","should be dirty after changing the file contents and clean after save","Electron","2026-08-14","passed","2026-08-14","Theia Text Editor","theia-text-editor.test.js","",""
"","9726","should be visible and active after opening ""sample.txt""","Electron","2026-08-14","passed","2026-08-14","Theia Text Editor","theia-text-editor.test.js","",""
"","857","should be dirty after changing the file contents and clean after save","Browser","2026-08-14","passed","2026-08-14","Theia Text Editor","theia-text-editor.test.js","",""
