"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 05 04:11:23 GMT 2024","Sat Oct 05 04:11:24 GMT 2024","1150","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Oct 05 04:11:10 GMT 2024","Sat Oct 05 04:11:10 GMT 2024","26","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Oct 05 04:11:10 GMT 2024","Sat Oct 05 04:11:23 GMT 2024","13299","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Oct 05 04:11:10 GMT 2024","Sat Oct 05 04:11:10 GMT 2024","253","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Oct 05 04:10:59 GMT 2024","Sat Oct 05 04:11:05 GMT 2024","5381","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Oct 05 04:11:05 GMT 2024","Sat Oct 05 04:11:05 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Oct 05 04:11:05 GMT 2024","Sat Oct 05 04:11:05 GMT 2024","85","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Oct 05 04:11:19 GMT 2024","Sat Oct 05 04:11:20 GMT 2024","916","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Oct 05 04:11:05 GMT 2024","Sat Oct 05 04:11:19 GMT 2024","14459","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Oct 05 04:11:04 GMT 2024","Sat Oct 05 04:11:10 GMT 2024","5251","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
