"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9482","should be visible and active after opening ""sample.txt""","Electron","2026-08-01","passed","2026-08-01","Theia Text Editor","theia-text-editor.test.js","",""
"","907","should be dirty after changing the file contents and clean after save","Electron","2026-08-01","passed","2026-08-01","Theia Text Editor","theia-text-editor.test.js","",""
"","908","should be dirty after changing the file contents and clean after save","Browser","2026-08-01","passed","2026-08-01","Theia Text Editor","theia-text-editor.test.js","",""
"","5502","should show main content panel","Browser","2026-08-01","passed","2026-08-01","Theia app","theia-app.test.js","",""
"","7870","should be visible and active after opening ""sample.txt""","Browser","2026-08-01","passed","2026-08-01","Theia Text Editor","theia-text-editor.test.js","",""
"","46","should show status bar","Electron","2026-08-01","passed","2026-08-01","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","2026-08-01","passed","2026-08-01","Theia app","theia-app.test.js","",""
"","169","should have menu bar items","Electron","2026-08-01","passed","2026-08-01","Theia app","theia-app.test.js","",""
"","7486","should show main content panel","Electron","2026-08-01","passed","2026-08-01","Theia app","theia-app.test.js","",""
"","181","should have menu bar items","Browser","2026-08-01","passed","2026-08-01","Theia app","theia-app.test.js","",""
