"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","should show status bar","Browser","2026-08-27","passed","2026-08-27","Theia app","theia-app.test.js","",""
"","656","should be dirty after changing the file contents and clean after save","Browser","2026-08-27","passed","2026-08-27","Theia Text Editor","theia-text-editor.test.js","",""
"","171","should have menu bar items","Browser","2026-08-27","passed","2026-08-27","Theia app","theia-app.test.js","",""
"","904","should be dirty after changing the file contents and clean after save","Electron","2026-08-27","passed","2026-08-27","Theia Text Editor","theia-text-editor.test.js","",""
"","9334","should show main content panel","Electron","2026-08-27","passed","2026-08-27","Theia app","theia-app.test.js","",""
"","23","should show status bar","Electron","2026-08-27","passed","2026-08-27","Theia app","theia-app.test.js","",""
"","115","should have menu bar items","Electron","2026-08-27","passed","2026-08-27","Theia app","theia-app.test.js","",""
"","8548","should be visible and active after opening ""sample.txt""","Electron","2026-08-27","passed","2026-08-27","Theia Text Editor","theia-text-editor.test.js","",""
"","6522","should be visible and active after opening ""sample.txt""","Browser","2026-08-27","passed","2026-08-27","Theia Text Editor","theia-text-editor.test.js","",""
"","5964","should show main content panel","Browser","2026-08-27","passed","2026-08-27","Theia app","theia-app.test.js","",""
