"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9236","should show main content panel","Electron","2026-08-18","passed","2026-08-18","Theia app","theia-app.test.js","",""
"","109","should have menu bar items","Electron","2026-08-18","passed","2026-08-18","Theia app","theia-app.test.js","",""
"","923","should be dirty after changing the file contents and clean after save","Electron","2026-08-18","passed","2026-08-18","Theia Text Editor","theia-text-editor.test.js","",""
"","7066","should show main content panel","Browser","2026-08-18","passed","2026-08-18","Theia app","theia-app.test.js","",""
"","7853","should be visible and active after opening ""sample.txt""","Browser","2026-08-18","passed","2026-08-18","Theia Text Editor","theia-text-editor.test.js","",""
"","9113","should be visible and active after opening ""sample.txt""","Electron","2026-08-18","passed","2026-08-18","Theia Text Editor","theia-text-editor.test.js","",""
"","24","should show status bar","Electron","2026-08-18","passed","2026-08-18","Theia app","theia-app.test.js","",""
"","31","should show status bar","Browser","2026-08-18","passed","2026-08-18","Theia app","theia-app.test.js","",""
"","881","should be dirty after changing the file contents and clean after save","Browser","2026-08-18","passed","2026-08-18","Theia Text Editor","theia-text-editor.test.js","",""
"","213","should have menu bar items","Browser","2026-08-18","passed","2026-08-18","Theia app","theia-app.test.js","",""
