"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","178","should have menu bar items","Browser","2026-08-23","passed","2026-08-23","Theia app","theia-app.test.js","",""
"","29","should show status bar","Browser","2026-08-23","passed","2026-08-23","Theia app","theia-app.test.js","",""
"","7690","should be visible and active after opening ""sample.txt""","Electron","2026-08-23","passed","2026-08-23","Theia Text Editor","theia-text-editor.test.js","",""
"","5751","should show main content panel","Electron","2026-08-23","passed","2026-08-23","Theia app","theia-app.test.js","",""
"","656","should be dirty after changing the file contents and clean after save","Electron","2026-08-23","passed","2026-08-23","Theia Text Editor","theia-text-editor.test.js","",""
"","83","should have menu bar items","Electron","2026-08-23","passed","2026-08-23","Theia app","theia-app.test.js","",""
"","6136","should show main content panel","Browser","2026-08-23","passed","2026-08-23","Theia app","theia-app.test.js","",""
"","22","should show status bar","Electron","2026-08-23","passed","2026-08-23","Theia app","theia-app.test.js","",""
"","841","should be dirty after changing the file contents and clean after save","Browser","2026-08-23","passed","2026-08-23","Theia Text Editor","theia-text-editor.test.js","",""
"","7593","should be visible and active after opening ""sample.txt""","Browser","2026-08-23","passed","2026-08-23","Theia Text Editor","theia-text-editor.test.js","",""
