"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","should show status bar","Browser","Mon May 25 05:45:34 UTC 2026","passed","Mon May 25 05:45:34 UTC 2026","Theia app","theia-app.test.js","",""
"","6862","should be visible and active after opening ""sample.txt""","Browser","Mon May 25 05:45:34 UTC 2026","passed","Mon May 25 05:45:41 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","191","should have menu bar items","Browser","Mon May 25 05:45:34 UTC 2026","passed","Mon May 25 05:45:34 UTC 2026","Theia app","theia-app.test.js","",""
"","9091","should be visible and active after opening ""sample.txt""","Electron","Mon May 25 05:45:36 UTC 2026","passed","Mon May 25 05:45:45 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","117","should have menu bar items","Electron","Mon May 25 05:45:36 UTC 2026","passed","Mon May 25 05:45:36 UTC 2026","Theia app","theia-app.test.js","",""
"","6678","should show main content panel","Electron","Mon May 25 05:45:29 UTC 2026","passed","Mon May 25 05:45:36 UTC 2026","Theia app","theia-app.test.js","",""
"","32","should show status bar","Electron","Mon May 25 05:45:36 UTC 2026","passed","Mon May 25 05:45:36 UTC 2026","Theia app","theia-app.test.js","",""
"","877","should be dirty after changing the file contents and clean after save","Electron","Mon May 25 05:45:45 UTC 2026","passed","Mon May 25 05:45:46 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6055","should show main content panel","Browser","Mon May 25 05:45:28 UTC 2026","passed","Mon May 25 05:45:34 UTC 2026","Theia app","theia-app.test.js","",""
"","724","should be dirty after changing the file contents and clean after save","Browser","Mon May 25 05:45:41 UTC 2026","passed","Mon May 25 05:45:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
