"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 19 04:10:30 GMT 2024","Mon Aug 19 04:10:30 GMT 2024","26","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Aug 19 04:10:30 GMT 2024","Mon Aug 19 04:10:43 GMT 2024","12662","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Aug 19 04:10:32 GMT 2024","Mon Aug 19 04:10:32 GMT 2024","23","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Aug 19 04:10:32 GMT 2024","Mon Aug 19 04:10:46 GMT 2024","14196","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Aug 19 04:10:30 GMT 2024","Mon Aug 19 04:10:30 GMT 2024","233","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Aug 19 04:10:26 GMT 2024","Mon Aug 19 04:10:30 GMT 2024","4070","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Aug 19 04:10:32 GMT 2024","Mon Aug 19 04:10:32 GMT 2024","120","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Aug 19 04:10:46 GMT 2024","Mon Aug 19 04:10:47 GMT 2024","990","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Aug 19 04:10:43 GMT 2024","Mon Aug 19 04:10:44 GMT 2024","1019","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Aug 19 04:10:25 GMT 2024","Mon Aug 19 04:10:32 GMT 2024","7174","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
