"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10650","should show main content panel","Electron","Wed Apr 22 05:10:20 UTC 2026","passed","Wed Apr 22 05:10:31 UTC 2026","Theia app","theia-app.test.js","",""
"","8387","should be visible and active after opening ""sample.txt""","Electron","Wed Apr 22 05:10:31 UTC 2026","passed","Wed Apr 22 05:10:40 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","828","should be dirty after changing the file contents and clean after save","Browser","Wed Apr 22 05:10:34 UTC 2026","passed","Wed Apr 22 05:10:35 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5621","should show main content panel","Browser","Wed Apr 22 05:10:21 UTC 2026","passed","Wed Apr 22 05:10:27 UTC 2026","Theia app","theia-app.test.js","",""
"","884","should be dirty after changing the file contents and clean after save","Electron","Wed Apr 22 05:10:40 UTC 2026","passed","Wed Apr 22 05:10:40 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","48","should show status bar","Electron","Wed Apr 22 05:10:31 UTC 2026","passed","Wed Apr 22 05:10:31 UTC 2026","Theia app","theia-app.test.js","",""
"","193","should have menu bar items","Browser","Wed Apr 22 05:10:27 UTC 2026","passed","Wed Apr 22 05:10:27 UTC 2026","Theia app","theia-app.test.js","",""
"","6844","should be visible and active after opening ""sample.txt""","Browser","Wed Apr 22 05:10:27 UTC 2026","passed","Wed Apr 22 05:10:34 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","88","should have menu bar items","Electron","Wed Apr 22 05:10:31 UTC 2026","passed","Wed Apr 22 05:10:31 UTC 2026","Theia app","theia-app.test.js","",""
"","26","should show status bar","Browser","Wed Apr 22 05:10:27 UTC 2026","passed","Wed Apr 22 05:10:27 UTC 2026","Theia app","theia-app.test.js","",""
