"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6033","should show main content panel","Browser","Thu May 21 05:38:10 UTC 2026","passed","Thu May 21 05:38:16 UTC 2026","Theia app","theia-app.test.js","",""
"","183","should have menu bar items","Browser","Thu May 21 05:38:17 UTC 2026","passed","Thu May 21 05:38:17 UTC 2026","Theia app","theia-app.test.js","",""
"","878","should be dirty after changing the file contents and clean after save","Electron","Thu May 21 05:38:29 UTC 2026","passed","Thu May 21 05:38:30 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7837","should show main content panel","Electron","Thu May 21 05:38:13 UTC 2026","passed","Thu May 21 05:38:20 UTC 2026","Theia app","theia-app.test.js","",""
"","8575","should be visible and active after opening ""sample.txt""","Electron","Thu May 21 05:38:20 UTC 2026","passed","Thu May 21 05:38:29 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","24","should show status bar","Electron","Thu May 21 05:38:20 UTC 2026","passed","Thu May 21 05:38:20 UTC 2026","Theia app","theia-app.test.js","",""
"","124","should have menu bar items","Electron","Thu May 21 05:38:20 UTC 2026","passed","Thu May 21 05:38:20 UTC 2026","Theia app","theia-app.test.js","",""
"","20","should show status bar","Browser","Thu May 21 05:38:16 UTC 2026","passed","Thu May 21 05:38:17 UTC 2026","Theia app","theia-app.test.js","",""
"","7085","should be visible and active after opening ""sample.txt""","Browser","Thu May 21 05:38:17 UTC 2026","passed","Thu May 21 05:38:24 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","766","should be dirty after changing the file contents and clean after save","Browser","Thu May 21 05:38:24 UTC 2026","passed","Thu May 21 05:38:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
