"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 16 04:11:34 GMT 2024","Mon Dec 16 04:11:34 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Dec 16 04:11:31 GMT 2024","Mon Dec 16 04:11:31 GMT 2024","81","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Dec 16 04:11:49 GMT 2024","Mon Dec 16 04:11:50 GMT 2024","912","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Dec 16 04:11:26 GMT 2024","Mon Dec 16 04:11:31 GMT 2024","5120","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Dec 16 04:11:30 GMT 2024","Mon Dec 16 04:11:34 GMT 2024","4285","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Dec 16 04:11:31 GMT 2024","Mon Dec 16 04:11:31 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Dec 16 04:11:34 GMT 2024","Mon Dec 16 04:11:35 GMT 2024","233","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Dec 16 04:11:31 GMT 2024","Mon Dec 16 04:11:49 GMT 2024","17948","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Dec 16 04:11:48 GMT 2024","Mon Dec 16 04:11:49 GMT 2024","993","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Dec 16 04:11:35 GMT 2024","Mon Dec 16 04:11:48 GMT 2024","13683","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
