"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 20 04:26:00 GMT 2023","Thu Jul 20 04:26:01 GMT 2023","1154","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jul 20 04:25:26 GMT 2023","Thu Jul 20 04:25:33 GMT 2023","7006","","","Theia app","","","should show main content panel",""
"passed","Thu Jul 20 04:25:44 GMT 2023","Thu Jul 20 04:26:00 GMT 2023","16335","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 20 04:25:34 GMT 2023","Thu Jul 20 04:25:44 GMT 2023","10255","","","Theia App","","","should be fast in opening, changing and saving a text file",""
"passed","Thu Jul 20 04:25:34 GMT 2023","Thu Jul 20 04:25:34 GMT 2023","136","","","Theia app","","","should have menu bar items",""
"passed","Thu Jul 20 04:25:33 GMT 2023","Thu Jul 20 04:25:34 GMT 2023","57","","","Theia app","","","should show status bar",""
