"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 01 04:11:23 GMT 2024","Tue Oct 01 04:11:27 GMT 2024","4128","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Oct 01 04:11:31 GMT 2024","Tue Oct 01 04:11:31 GMT 2024","23","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Oct 01 04:11:27 GMT 2024","Tue Oct 01 04:11:28 GMT 2024","29","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Oct 01 04:11:28 GMT 2024","Tue Oct 01 04:11:41 GMT 2024","13018","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Oct 01 04:11:28 GMT 2024","Tue Oct 01 04:11:28 GMT 2024","295","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Oct 01 04:11:31 GMT 2024","Tue Oct 01 04:11:46 GMT 2024","14726","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Oct 01 04:11:46 GMT 2024","Tue Oct 01 04:11:47 GMT 2024","1074","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Oct 01 04:11:25 GMT 2024","Tue Oct 01 04:11:31 GMT 2024","5758","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Oct 01 04:11:41 GMT 2024","Tue Oct 01 04:11:42 GMT 2024","1071","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Oct 01 04:11:31 GMT 2024","Tue Oct 01 04:11:31 GMT 2024","113","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
