"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 03 04:11:22 GMT 2024","Sun Nov 03 04:11:22 GMT 2024","260","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Nov 03 04:11:20 GMT 2024","Sun Nov 03 04:11:34 GMT 2024","14556","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Nov 03 04:11:22 GMT 2024","Sun Nov 03 04:11:22 GMT 2024","24","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Nov 03 04:11:20 GMT 2024","Sun Nov 03 04:11:20 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Nov 03 04:11:36 GMT 2024","Sun Nov 03 04:11:37 GMT 2024","1114","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Nov 03 04:11:34 GMT 2024","Sun Nov 03 04:11:35 GMT 2024","941","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Nov 03 04:11:13 GMT 2024","Sun Nov 03 04:11:20 GMT 2024","6741","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Nov 03 04:11:17 GMT 2024","Sun Nov 03 04:11:22 GMT 2024","5093","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Nov 03 04:11:20 GMT 2024","Sun Nov 03 04:11:20 GMT 2024","100","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Nov 03 04:11:22 GMT 2024","Sun Nov 03 04:11:36 GMT 2024","13594","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
