"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 17 04:11:31 GMT 2024","Tue Sep 17 04:11:44 GMT 2024","13254","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Sep 17 04:11:50 GMT 2024","Tue Sep 17 04:11:51 GMT 2024","920","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Sep 17 04:11:30 GMT 2024","Tue Sep 17 04:11:35 GMT 2024","5161","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Sep 17 04:11:35 GMT 2024","Tue Sep 17 04:11:50 GMT 2024","14421","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Sep 17 04:11:35 GMT 2024","Tue Sep 17 04:11:35 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Sep 17 04:11:35 GMT 2024","Tue Sep 17 04:11:35 GMT 2024","81","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Sep 17 04:11:31 GMT 2024","Tue Sep 17 04:11:31 GMT 2024","21","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Sep 17 04:11:44 GMT 2024","Tue Sep 17 04:11:45 GMT 2024","1007","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Sep 17 04:11:26 GMT 2024","Tue Sep 17 04:11:31 GMT 2024","4196","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Sep 17 04:11:31 GMT 2024","Tue Sep 17 04:11:31 GMT 2024","256","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
