"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7146","should show main content panel","Browser","Mon Jul 20 05:23:40 UTC 2026","passed","Mon Jul 20 05:23:48 UTC 2026","Theia app","theia-app.test.js","",""
"","959","should be dirty after changing the file contents and clean after save","Electron","Mon Jul 20 05:23:52 UTC 2026","passed","Mon Jul 20 05:23:53 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","219","should have menu bar items","Browser","Mon Jul 20 05:23:48 UTC 2026","passed","Mon Jul 20 05:23:48 UTC 2026","Theia app","theia-app.test.js","",""
"","7815","should be visible and active after opening ""sample.txt""","Browser","Mon Jul 20 05:23:48 UTC 2026","passed","Mon Jul 20 05:23:56 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8771","should be visible and active after opening ""sample.txt""","Electron","Mon Jul 20 05:23:44 UTC 2026","passed","Mon Jul 20 05:23:52 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","171","should have menu bar items","Electron","Mon Jul 20 05:23:43 UTC 2026","passed","Mon Jul 20 05:23:44 UTC 2026","Theia app","theia-app.test.js","",""
"","27","should show status bar","Electron","Mon Jul 20 05:23:43 UTC 2026","passed","Mon Jul 20 05:23:43 UTC 2026","Theia app","theia-app.test.js","",""
"","9201","should show main content panel","Electron","Mon Jul 20 05:23:34 UTC 2026","passed","Mon Jul 20 05:23:43 UTC 2026","Theia app","theia-app.test.js","",""
"","30","should show status bar","Browser","Mon Jul 20 05:23:48 UTC 2026","passed","Mon Jul 20 05:23:48 UTC 2026","Theia app","theia-app.test.js","",""
"","1029","should be dirty after changing the file contents and clean after save","Browser","Mon Jul 20 05:23:56 UTC 2026","passed","Mon Jul 20 05:23:57 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
