"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","should show status bar","Electron","Mon Mar 16 05:05:35 UTC 2026","passed","Mon Mar 16 05:05:35 UTC 2026","Theia app","theia-app.test.js","",""
"","236","should have menu bar items","Browser","Mon Mar 16 05:05:37 UTC 2026","passed","Mon Mar 16 05:05:37 UTC 2026","Theia app","theia-app.test.js","",""
"","8479","should be visible and active after opening ""sample.txt""","Electron","Mon Mar 16 05:05:35 UTC 2026","passed","Mon Mar 16 05:05:44 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6301","should show main content panel","Browser","Mon Mar 16 05:05:30 UTC 2026","passed","Mon Mar 16 05:05:37 UTC 2026","Theia app","theia-app.test.js","",""
"","8196","should show main content panel","Electron","Mon Mar 16 05:05:27 UTC 2026","passed","Mon Mar 16 05:05:35 UTC 2026","Theia app","theia-app.test.js","",""
"","35","should show status bar","Browser","Mon Mar 16 05:05:37 UTC 2026","passed","Mon Mar 16 05:05:37 UTC 2026","Theia app","theia-app.test.js","",""
"","992","should be dirty after changing the file contents and clean after save","Browser","Mon Mar 16 05:05:44 UTC 2026","passed","Mon Mar 16 05:05:45 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6555","should be visible and active after opening ""sample.txt""","Browser","Mon Mar 16 05:05:37 UTC 2026","passed","Mon Mar 16 05:05:44 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","120","should have menu bar items","Electron","Mon Mar 16 05:05:35 UTC 2026","passed","Mon Mar 16 05:05:35 UTC 2026","Theia app","theia-app.test.js","",""
"","1170","should be dirty after changing the file contents and clean after save","Electron","Mon Mar 16 05:05:44 UTC 2026","passed","Mon Mar 16 05:05:45 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
