"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 04:11:02 GMT 2024","Mon Aug 26 04:11:06 GMT 2024","3629","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Aug 26 04:11:02 GMT 2024","Mon Aug 26 04:11:11 GMT 2024","9052","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Aug 26 04:11:11 GMT 2024","Mon Aug 26 04:11:11 GMT 2024","31","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Aug 26 04:11:06 GMT 2024","Mon Aug 26 04:11:06 GMT 2024","21","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Aug 26 04:11:06 GMT 2024","Mon Aug 26 04:11:06 GMT 2024","197","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Aug 26 04:11:26 GMT 2024","Mon Aug 26 04:11:27 GMT 2024","1027","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Aug 26 04:11:11 GMT 2024","Mon Aug 26 04:11:26 GMT 2024","14506","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Aug 26 04:11:06 GMT 2024","Mon Aug 26 04:11:18 GMT 2024","11785","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Aug 26 04:11:18 GMT 2024","Mon Aug 26 04:11:19 GMT 2024","1080","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Aug 26 04:11:11 GMT 2024","Mon Aug 26 04:11:11 GMT 2024","108","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
