"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 22 04:24:00 GMT 2023","Sat Jul 22 04:24:01 GMT 2023","1014","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Jul 22 04:23:45 GMT 2023","Sat Jul 22 04:24:00 GMT 2023","14690","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Jul 22 04:23:40 GMT 2023","Sat Jul 22 04:23:45 GMT 2023","5753","","","Theia app","","","should show main content panel",""
"passed","Sat Jul 22 04:23:45 GMT 2023","Sat Jul 22 04:23:45 GMT 2023","62","","","Theia app","","","should have menu bar items",""
"passed","Sat Jul 22 04:23:45 GMT 2023","Sat Jul 22 04:23:45 GMT 2023","34","","","Theia app","","","should show status bar",""
