"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","185","should have menu bar items","Electron","2026-08-03","passed","2026-08-03","Theia app","theia-app.test.js","",""
"","7443","should be visible and active after opening ""sample.txt""","Browser","2026-08-03","passed","2026-08-03","Theia Text Editor","theia-text-editor.test.js","",""
"","191","should have menu bar items","Browser","2026-08-03","passed","2026-08-03","Theia app","theia-app.test.js","",""
"","7276","should show main content panel","Electron","2026-08-03","passed","2026-08-03","Theia app","theia-app.test.js","",""
"","6628","should show main content panel","Browser","2026-08-03","passed","2026-08-03","Theia app","theia-app.test.js","",""
"","986","should be dirty after changing the file contents and clean after save","Electron","2026-08-03","passed","2026-08-03","Theia Text Editor","theia-text-editor.test.js","",""
"","9422","should be visible and active after opening ""sample.txt""","Electron","2026-08-03","passed","2026-08-03","Theia Text Editor","theia-text-editor.test.js","",""
"","75","should show status bar","Electron","2026-08-03","passed","2026-08-03","Theia app","theia-app.test.js","",""
"","840","should be dirty after changing the file contents and clean after save","Browser","2026-08-03","passed","2026-08-03","Theia Text Editor","theia-text-editor.test.js","",""
"","27","should show status bar","Browser","2026-08-03","passed","2026-08-03","Theia app","theia-app.test.js","",""
