"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 04:11:50 GMT 2024","Thu Dec 12 04:12:05 GMT 2024","14330","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Dec 12 04:11:50 GMT 2024","Thu Dec 12 04:11:50 GMT 2024","241","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Dec 12 04:11:56 GMT 2024","Thu Dec 12 04:11:57 GMT 2024","918","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Dec 12 04:11:50 GMT 2024","Thu Dec 12 04:11:50 GMT 2024","24","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Dec 12 04:12:05 GMT 2024","Thu Dec 12 04:12:06 GMT 2024","1147","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Dec 12 04:11:44 GMT 2024","Thu Dec 12 04:11:50 GMT 2024","5440","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Dec 12 04:11:42 GMT 2024","Thu Dec 12 04:11:42 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Dec 12 04:11:42 GMT 2024","Thu Dec 12 04:11:56 GMT 2024","14012","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Dec 12 04:11:37 GMT 2024","Thu Dec 12 04:11:42 GMT 2024","5062","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Dec 12 04:11:42 GMT 2024","Thu Dec 12 04:11:42 GMT 2024","100","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
