"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8813","should be visible and active after opening ""sample.txt""","Electron","Thu Jul 23 05:14:38 UTC 2026","passed","Thu Jul 23 05:14:47 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","27","should show status bar","Browser","Thu Jul 23 05:14:35 UTC 2026","passed","Thu Jul 23 05:14:35 UTC 2026","Theia app","theia-app.test.js","",""
"","7282","should be visible and active after opening ""sample.txt""","Browser","Thu Jul 23 05:14:35 UTC 2026","passed","Thu Jul 23 05:14:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","50","should show status bar","Electron","Thu Jul 23 05:14:38 UTC 2026","passed","Thu Jul 23 05:14:38 UTC 2026","Theia app","theia-app.test.js","",""
"","171","should have menu bar items","Browser","Thu Jul 23 05:14:35 UTC 2026","passed","Thu Jul 23 05:14:35 UTC 2026","Theia app","theia-app.test.js","",""
"","138","should have menu bar items","Electron","Thu Jul 23 05:14:38 UTC 2026","passed","Thu Jul 23 05:14:38 UTC 2026","Theia app","theia-app.test.js","",""
"","861","should be dirty after changing the file contents and clean after save","Browser","Thu Jul 23 05:14:42 UTC 2026","passed","Thu Jul 23 05:14:43 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","4998","should show main content panel","Browser","Thu Jul 23 05:14:30 UTC 2026","passed","Thu Jul 23 05:14:35 UTC 2026","Theia app","theia-app.test.js","",""
"","8146","should show main content panel","Electron","Thu Jul 23 05:14:30 UTC 2026","passed","Thu Jul 23 05:14:38 UTC 2026","Theia app","theia-app.test.js","",""
"","902","should be dirty after changing the file contents and clean after save","Electron","Thu Jul 23 05:14:47 UTC 2026","passed","Thu Jul 23 05:14:48 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
