"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","905","should be dirty after changing the file contents and clean after save","Electron","Sun May 24 05:31:45 UTC 2026","passed","Sun May 24 05:31:46 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","27","should show status bar","Electron","Sun May 24 05:31:35 UTC 2026","passed","Sun May 24 05:31:36 UTC 2026","Theia app","theia-app.test.js","",""
"","746","should be dirty after changing the file contents and clean after save","Browser","Sun May 24 05:31:49 UTC 2026","passed","Sun May 24 05:31:50 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7502","should show main content panel","Electron","Sun May 24 05:31:28 UTC 2026","passed","Sun May 24 05:31:35 UTC 2026","Theia app","theia-app.test.js","",""
"","17","should show status bar","Browser","Sun May 24 05:31:42 UTC 2026","passed","Sun May 24 05:31:42 UTC 2026","Theia app","theia-app.test.js","",""
"","6879","should be visible and active after opening ""sample.txt""","Browser","Sun May 24 05:31:42 UTC 2026","passed","Sun May 24 05:31:49 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","112","should have menu bar items","Electron","Sun May 24 05:31:36 UTC 2026","passed","Sun May 24 05:31:36 UTC 2026","Theia app","theia-app.test.js","",""
"","180","should have menu bar items","Browser","Sun May 24 05:31:42 UTC 2026","passed","Sun May 24 05:31:42 UTC 2026","Theia app","theia-app.test.js","",""
"","9258","should be visible and active after opening ""sample.txt""","Electron","Sun May 24 05:31:36 UTC 2026","passed","Sun May 24 05:31:45 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6688","should show main content panel","Browser","Sun May 24 05:31:35 UTC 2026","passed","Sun May 24 05:31:42 UTC 2026","Theia app","theia-app.test.js","",""
