"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5977","should show main content panel","Browser","Sat May 09 05:15:43 UTC 2026","passed","Sat May 09 05:15:49 UTC 2026","Theia app","theia-app.test.js","",""
"","8567","should show main content panel","Electron","Sat May 09 05:15:48 UTC 2026","passed","Sat May 09 05:15:56 UTC 2026","Theia app","theia-app.test.js","",""
"","21","should show status bar","Electron","Sat May 09 05:15:56 UTC 2026","passed","Sat May 09 05:15:56 UTC 2026","Theia app","theia-app.test.js","",""
"","944","should be dirty after changing the file contents and clean after save","Browser","Sat May 09 05:15:56 UTC 2026","passed","Sat May 09 05:15:57 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","960","should be dirty after changing the file contents and clean after save","Electron","Sat May 09 05:16:05 UTC 2026","passed","Sat May 09 05:16:06 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7102","should be visible and active after opening ""sample.txt""","Browser","Sat May 09 05:15:49 UTC 2026","passed","Sat May 09 05:15:56 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","96","should have menu bar items","Electron","Sat May 09 05:15:56 UTC 2026","passed","Sat May 09 05:15:56 UTC 2026","Theia app","theia-app.test.js","",""
"","17","should show status bar","Browser","Sat May 09 05:15:49 UTC 2026","passed","Sat May 09 05:15:49 UTC 2026","Theia app","theia-app.test.js","",""
"","165","should have menu bar items","Browser","Sat May 09 05:15:49 UTC 2026","passed","Sat May 09 05:15:49 UTC 2026","Theia app","theia-app.test.js","",""
"","8612","should be visible and active after opening ""sample.txt""","Electron","Sat May 09 05:15:56 UTC 2026","passed","Sat May 09 05:16:05 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
