"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6704","should be visible and active after opening ""sample.txt""","Browser","Tue May 12 05:25:38 UTC 2026","passed","Tue May 12 05:25:44 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","725","should be dirty after changing the file contents and clean after save","Browser","Tue May 12 05:25:44 UTC 2026","passed","Tue May 12 05:25:45 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","120","should have menu bar items","Electron","Tue May 12 05:25:39 UTC 2026","passed","Tue May 12 05:25:39 UTC 2026","Theia app","theia-app.test.js","",""
"","19","should show status bar","Browser","Tue May 12 05:25:37 UTC 2026","passed","Tue May 12 05:25:38 UTC 2026","Theia app","theia-app.test.js","",""
"","825","should be dirty after changing the file contents and clean after save","Electron","Tue May 12 05:25:47 UTC 2026","passed","Tue May 12 05:25:48 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","9265","should show main content panel","Electron","Tue May 12 05:25:29 UTC 2026","passed","Tue May 12 05:25:39 UTC 2026","Theia app","theia-app.test.js","",""
"","6211","should show main content panel","Browser","Tue May 12 05:25:31 UTC 2026","passed","Tue May 12 05:25:37 UTC 2026","Theia app","theia-app.test.js","",""
"","21","should show status bar","Electron","Tue May 12 05:25:39 UTC 2026","passed","Tue May 12 05:25:39 UTC 2026","Theia app","theia-app.test.js","",""
"","185","should have menu bar items","Browser","Tue May 12 05:25:38 UTC 2026","passed","Tue May 12 05:25:38 UTC 2026","Theia app","theia-app.test.js","",""
"","8596","should be visible and active after opening ""sample.txt""","Electron","Tue May 12 05:25:39 UTC 2026","passed","Tue May 12 05:25:47 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
