"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","194","should have menu bar items","Browser","Wed Apr 01 05:10:37 UTC 2026","passed","Wed Apr 01 05:10:37 UTC 2026","Theia app","theia-app.test.js","",""
"","1107","should be dirty after changing the file contents and clean after save","Electron","Wed Apr 01 05:10:49 UTC 2026","passed","Wed Apr 01 05:10:50 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","131","should have menu bar items","Electron","Wed Apr 01 05:10:39 UTC 2026","passed","Wed Apr 01 05:10:40 UTC 2026","Theia app","theia-app.test.js","",""
"","6345","should show main content panel","Browser","Wed Apr 01 05:10:31 UTC 2026","passed","Wed Apr 01 05:10:37 UTC 2026","Theia app","theia-app.test.js","",""
"","36","should show status bar","Electron","Wed Apr 01 05:10:39 UTC 2026","passed","Wed Apr 01 05:10:39 UTC 2026","Theia app","theia-app.test.js","",""
"","8504","should show main content panel","Electron","Wed Apr 01 05:10:31 UTC 2026","passed","Wed Apr 01 05:10:39 UTC 2026","Theia app","theia-app.test.js","",""
"","919","should be dirty after changing the file contents and clean after save","Browser","Wed Apr 01 05:10:45 UTC 2026","passed","Wed Apr 01 05:10:46 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7535","should be visible and active after opening ""sample.txt""","Browser","Wed Apr 01 05:10:37 UTC 2026","passed","Wed Apr 01 05:10:45 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","9115","should be visible and active after opening ""sample.txt""","Electron","Wed Apr 01 05:10:40 UTC 2026","passed","Wed Apr 01 05:10:49 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","40","should show status bar","Browser","Wed Apr 01 05:10:37 UTC 2026","passed","Wed Apr 01 05:10:37 UTC 2026","Theia app","theia-app.test.js","",""
