"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 02 04:10:44 GMT 2024","Fri Aug 02 04:10:44 GMT 2024","25","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Aug 02 04:10:44 GMT 2024","Fri Aug 02 04:10:44 GMT 2024","94","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Aug 02 04:10:47 GMT 2024","Fri Aug 02 04:11:00 GMT 2024","12160","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Aug 02 04:10:47 GMT 2024","Fri Aug 02 04:10:47 GMT 2024","191","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Aug 02 04:10:43 GMT 2024","Fri Aug 02 04:10:47 GMT 2024","4245","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Aug 02 04:10:38 GMT 2024","Fri Aug 02 04:10:44 GMT 2024","5453","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Aug 02 04:10:44 GMT 2024","Fri Aug 02 04:10:58 GMT 2024","14291","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Aug 02 04:10:58 GMT 2024","Fri Aug 02 04:11:00 GMT 2024","1746","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Aug 02 04:10:47 GMT 2024","Fri Aug 02 04:10:47 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Aug 02 04:11:00 GMT 2024","Fri Aug 02 04:11:01 GMT 2024","1137","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
