"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 20 04:10:49 GMT 2024","Tue Aug 20 04:10:50 GMT 2024","1009","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Aug 20 04:10:36 GMT 2024","Tue Aug 20 04:10:36 GMT 2024","26","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Aug 20 04:10:50 GMT 2024","Tue Aug 20 04:10:51 GMT 2024","1068","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Aug 20 04:10:35 GMT 2024","Tue Aug 20 04:10:49 GMT 2024","14034","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Aug 20 04:10:35 GMT 2024","Tue Aug 20 04:10:35 GMT 2024","83","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Aug 20 04:10:30 GMT 2024","Tue Aug 20 04:10:35 GMT 2024","5002","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Aug 20 04:10:30 GMT 2024","Tue Aug 20 04:10:36 GMT 2024","6330","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Aug 20 04:10:36 GMT 2024","Tue Aug 20 04:10:36 GMT 2024","216","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Aug 20 04:10:36 GMT 2024","Tue Aug 20 04:10:50 GMT 2024","13520","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Aug 20 04:10:35 GMT 2024","Tue Aug 20 04:10:35 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
