"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8995","should be visible and active after opening ""sample.txt""","Electron","Sat Mar 28 04:49:16 UTC 2026","passed","Sat Mar 28 04:49:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","956","should be dirty after changing the file contents and clean after save","Electron","Sat Mar 28 04:49:25 UTC 2026","passed","Sat Mar 28 04:49:26 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6980","should be visible and active after opening ""sample.txt""","Browser","Sat Mar 28 04:49:02 UTC 2026","passed","Sat Mar 28 04:49:09 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","28","should show status bar","Browser","Sat Mar 28 04:49:02 UTC 2026","passed","Sat Mar 28 04:49:02 UTC 2026","Theia app","theia-app.test.js","",""
"","5920","should show main content panel","Browser","Sat Mar 28 04:48:56 UTC 2026","passed","Sat Mar 28 04:49:02 UTC 2026","Theia app","theia-app.test.js","",""
"","880","should be dirty after changing the file contents and clean after save","Browser","Sat Mar 28 04:49:09 UTC 2026","passed","Sat Mar 28 04:49:10 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","168","should have menu bar items","Electron","Sat Mar 28 04:49:16 UTC 2026","passed","Sat Mar 28 04:49:16 UTC 2026","Theia app","theia-app.test.js","",""
"","35","should show status bar","Electron","Sat Mar 28 04:49:16 UTC 2026","passed","Sat Mar 28 04:49:16 UTC 2026","Theia app","theia-app.test.js","",""
"","8402","should show main content panel","Electron","Sat Mar 28 04:49:07 UTC 2026","passed","Sat Mar 28 04:49:16 UTC 2026","Theia app","theia-app.test.js","",""
"","176","should have menu bar items","Browser","Sat Mar 28 04:49:02 UTC 2026","passed","Sat Mar 28 04:49:02 UTC 2026","Theia app","theia-app.test.js","",""
