"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9053","should be visible and active after opening ""sample.txt""","Electron","2026-08-02","passed","2026-08-02","Theia Text Editor","theia-text-editor.test.js","",""
"","906","should be dirty after changing the file contents and clean after save","Electron","2026-08-02","passed","2026-08-02","Theia Text Editor","theia-text-editor.test.js","",""
"","5551","should show main content panel","Browser","2026-08-02","passed","2026-08-02","Theia app","theia-app.test.js","",""
"","34","should show status bar","Electron","2026-08-02","passed","2026-08-02","Theia app","theia-app.test.js","",""
"","34","should show status bar","Browser","2026-08-02","passed","2026-08-02","Theia app","theia-app.test.js","",""
"","7971","should be visible and active after opening ""sample.txt""","Browser","2026-08-02","passed","2026-08-02","Theia Text Editor","theia-text-editor.test.js","",""
"","175","should have menu bar items","Electron","2026-08-02","passed","2026-08-02","Theia app","theia-app.test.js","",""
"","8337","should show main content panel","Electron","2026-08-02","passed","2026-08-02","Theia app","theia-app.test.js","",""
"","857","should be dirty after changing the file contents and clean after save","Browser","2026-08-02","passed","2026-08-02","Theia Text Editor","theia-text-editor.test.js","",""
"","202","should have menu bar items","Browser","2026-08-02","passed","2026-08-02","Theia app","theia-app.test.js","",""
