"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 08 04:11:10 GMT 2024","Tue Oct 08 04:11:16 GMT 2024","6564","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Oct 08 04:11:11 GMT 2024","Tue Oct 08 04:11:11 GMT 2024","21","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Oct 08 04:11:24 GMT 2024","Tue Oct 08 04:11:25 GMT 2024","1078","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Oct 08 04:11:11 GMT 2024","Tue Oct 08 04:11:24 GMT 2024","13263","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Oct 08 04:11:17 GMT 2024","Tue Oct 08 04:11:31 GMT 2024","14686","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Oct 08 04:11:06 GMT 2024","Tue Oct 08 04:11:11 GMT 2024","4211","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Oct 08 04:11:16 GMT 2024","Tue Oct 08 04:11:16 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Oct 08 04:11:16 GMT 2024","Tue Oct 08 04:11:17 GMT 2024","82","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Oct 08 04:11:31 GMT 2024","Tue Oct 08 04:11:32 GMT 2024","938","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Oct 08 04:11:11 GMT 2024","Tue Oct 08 04:11:11 GMT 2024","233","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
