"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5391","should show main content panel","Browser","Thu Mar 05 13:21:57 UTC 2026","passed","Thu Mar 05 13:22:03 UTC 2026","Theia app","theia-app.test.js","",""
"","1013","should be dirty after changing the file contents and clean after save","Electron","Thu Mar 05 13:22:07 UTC 2026","passed","Thu Mar 05 13:22:08 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","160","should have menu bar items","Electron","Thu Mar 05 13:21:58 UTC 2026","passed","Thu Mar 05 13:21:58 UTC 2026","Theia app","theia-app.test.js","",""
"","8422","should be visible and active after opening ""sample.txt""","Electron","Thu Mar 05 13:21:58 UTC 2026","passed","Thu Mar 05 13:22:07 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8313","should show main content panel","Electron","Thu Mar 05 13:21:50 UTC 2026","passed","Thu Mar 05 13:21:58 UTC 2026","Theia app","theia-app.test.js","",""
"","6898","should be visible and active after opening ""sample.txt""","Browser","Thu Mar 05 13:22:03 UTC 2026","passed","Thu Mar 05 13:22:10 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","864","should be dirty after changing the file contents and clean after save","Browser","Thu Mar 05 13:22:10 UTC 2026","passed","Thu Mar 05 13:22:11 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","25","should show status bar","Browser","Thu Mar 05 13:22:03 UTC 2026","passed","Thu Mar 05 13:22:03 UTC 2026","Theia app","theia-app.test.js","",""
"","191","should have menu bar items","Browser","Thu Mar 05 13:22:03 UTC 2026","passed","Thu Mar 05 13:22:03 UTC 2026","Theia app","theia-app.test.js","",""
"","62","should show status bar","Electron","Thu Mar 05 13:21:58 UTC 2026","passed","Thu Mar 05 13:21:58 UTC 2026","Theia app","theia-app.test.js","",""
