"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 30 04:08:08 GMT 2024","Sat Mar 30 04:08:12 GMT 2024","3874","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Mar 30 04:08:09 GMT 2024","Sat Mar 30 04:08:22 GMT 2024","13830","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Mar 30 04:08:04 GMT 2024","Sat Mar 30 04:08:08 GMT 2024","4959","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Mar 30 04:08:22 GMT 2024","Sat Mar 30 04:08:23 GMT 2024","1013","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Mar 30 04:08:08 GMT 2024","Sat Mar 30 04:08:09 GMT 2024","29","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Mar 30 04:08:25 GMT 2024","Sat Mar 30 04:08:26 GMT 2024","1051","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Mar 30 04:08:09 GMT 2024","Sat Mar 30 04:08:09 GMT 2024","95","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Mar 30 04:08:12 GMT 2024","Sat Mar 30 04:08:12 GMT 2024","220","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Mar 30 04:08:12 GMT 2024","Sat Mar 30 04:08:12 GMT 2024","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Mar 30 04:08:12 GMT 2024","Sat Mar 30 04:08:25 GMT 2024","12754","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
