"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 12 04:23:09 GMT 2023","Sat Aug 12 04:23:09 GMT 2023","66","","","Theia app","","","should have menu bar items",""
"passed","Sat Aug 12 04:23:01 GMT 2023","Sat Aug 12 04:23:09 GMT 2023","8174","","","Theia app","","","should show main content panel",""
"passed","Sat Aug 12 04:23:09 GMT 2023","Sat Aug 12 04:23:23 GMT 2023","14026","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Aug 12 04:23:09 GMT 2023","Sat Aug 12 04:23:09 GMT 2023","35","","","Theia app","","","should show status bar",""
"passed","Sat Aug 12 04:23:23 GMT 2023","Sat Aug 12 04:23:24 GMT 2023","1182","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
