"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10274","should show main content panel","Electron","Thu Mar 05 14:12:32 UTC 2026","passed","Thu Mar 05 14:12:42 UTC 2026","Theia app","theia-app.test.js","",""
"","8208","should be visible and active after opening ""sample.txt""","Electron","Thu Mar 05 14:12:42 UTC 2026","passed","Thu Mar 05 14:12:50 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","24","should show status bar","Electron","Thu Mar 05 14:12:42 UTC 2026","passed","Thu Mar 05 14:12:42 UTC 2026","Theia app","theia-app.test.js","",""
"","1071","should be dirty after changing the file contents and clean after save","Electron","Thu Mar 05 14:12:50 UTC 2026","passed","Thu Mar 05 14:12:51 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","209","should have menu bar items","Browser","Thu Mar 05 14:12:19 UTC 2026","passed","Thu Mar 05 14:12:19 UTC 2026","Theia app","theia-app.test.js","",""
"","900","should be dirty after changing the file contents and clean after save","Browser","Thu Mar 05 14:12:26 UTC 2026","passed","Thu Mar 05 14:12:27 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","133","should have menu bar items","Electron","Thu Mar 05 14:12:42 UTC 2026","passed","Thu Mar 05 14:12:42 UTC 2026","Theia app","theia-app.test.js","",""
"","6880","should be visible and active after opening ""sample.txt""","Browser","Thu Mar 05 14:12:19 UTC 2026","passed","Thu Mar 05 14:12:26 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","37","should show status bar","Browser","Thu Mar 05 14:12:19 UTC 2026","passed","Thu Mar 05 14:12:19 UTC 2026","Theia app","theia-app.test.js","",""
"","4149","should show main content panel","Browser","Thu Mar 05 14:12:15 UTC 2026","passed","Thu Mar 05 14:12:19 UTC 2026","Theia app","theia-app.test.js","",""
