"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 15 04:10:55 GMT 2024","Thu Aug 15 04:10:55 GMT 2024","23","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Aug 15 04:10:55 GMT 2024","Thu Aug 15 04:10:55 GMT 2024","214","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Aug 15 04:10:45 GMT 2024","Thu Aug 15 04:10:45 GMT 2024","25","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Aug 15 04:10:39 GMT 2024","Thu Aug 15 04:10:45 GMT 2024","5483","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Aug 15 04:10:59 GMT 2024","Thu Aug 15 04:11:00 GMT 2024","966","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Aug 15 04:10:45 GMT 2024","Thu Aug 15 04:10:45 GMT 2024","116","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Aug 15 04:10:45 GMT 2024","Thu Aug 15 04:10:59 GMT 2024","14345","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Aug 15 04:10:49 GMT 2024","Thu Aug 15 04:10:55 GMT 2024","5545","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Aug 15 04:10:55 GMT 2024","Thu Aug 15 04:11:08 GMT 2024","12770","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Aug 15 04:11:08 GMT 2024","Thu Aug 15 04:11:09 GMT 2024","970","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
