"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5465","should show main content panel","Browser","Wed Mar 25 04:50:12 UTC 2026","passed","Wed Mar 25 04:50:18 UTC 2026","Theia app","theia-app.test.js","",""
"","8463","should be visible and active after opening ""sample.txt""","Electron","Wed Mar 25 04:50:28 UTC 2026","passed","Wed Mar 25 04:50:36 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","125","should have menu bar items","Electron","Wed Mar 25 04:50:28 UTC 2026","passed","Wed Mar 25 04:50:28 UTC 2026","Theia app","theia-app.test.js","",""
"","24","should show status bar","Electron","Wed Mar 25 04:50:28 UTC 2026","passed","Wed Mar 25 04:50:28 UTC 2026","Theia app","theia-app.test.js","",""
"","1095","should be dirty after changing the file contents and clean after save","Electron","Wed Mar 25 04:50:36 UTC 2026","passed","Wed Mar 25 04:50:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","899","should be dirty after changing the file contents and clean after save","Browser","Wed Mar 25 04:50:25 UTC 2026","passed","Wed Mar 25 04:50:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","34","should show status bar","Browser","Wed Mar 25 04:50:18 UTC 2026","passed","Wed Mar 25 04:50:18 UTC 2026","Theia app","theia-app.test.js","",""
"","6693","should be visible and active after opening ""sample.txt""","Browser","Wed Mar 25 04:50:18 UTC 2026","passed","Wed Mar 25 04:50:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","223","should have menu bar items","Browser","Wed Mar 25 04:50:18 UTC 2026","passed","Wed Mar 25 04:50:18 UTC 2026","Theia app","theia-app.test.js","",""
"","7570","should show main content panel","Electron","Wed Mar 25 04:50:20 UTC 2026","passed","Wed Mar 25 04:50:28 UTC 2026","Theia app","theia-app.test.js","",""
