"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","156","should have menu bar items","Browser","Sat Jul 18 05:07:11 UTC 2026","passed","Sat Jul 18 05:07:11 UTC 2026","Theia app","theia-app.test.js","",""
"","7634","should be visible and active after opening ""sample.txt""","Browser","Sat Jul 18 05:07:11 UTC 2026","passed","Sat Jul 18 05:07:19 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","794","should be dirty after changing the file contents and clean after save","Browser","Sat Jul 18 05:07:19 UTC 2026","passed","Sat Jul 18 05:07:20 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","812","should be dirty after changing the file contents and clean after save","Electron","Sat Jul 18 05:07:21 UTC 2026","passed","Sat Jul 18 05:07:21 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5284","should show main content panel","Browser","Sat Jul 18 05:07:06 UTC 2026","passed","Sat Jul 18 05:07:11 UTC 2026","Theia app","theia-app.test.js","",""
"","30","should show status bar","Electron","Sat Jul 18 05:07:13 UTC 2026","passed","Sat Jul 18 05:07:13 UTC 2026","Theia app","theia-app.test.js","",""
"","244","should have menu bar items","Electron","Sat Jul 18 05:07:13 UTC 2026","passed","Sat Jul 18 05:07:13 UTC 2026","Theia app","theia-app.test.js","",""
"","5983","should show main content panel","Electron","Sat Jul 18 05:07:07 UTC 2026","passed","Sat Jul 18 05:07:13 UTC 2026","Theia app","theia-app.test.js","",""
"","7425","should be visible and active after opening ""sample.txt""","Electron","Sat Jul 18 05:07:13 UTC 2026","passed","Sat Jul 18 05:07:21 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","27","should show status bar","Browser","Sat Jul 18 05:07:11 UTC 2026","passed","Sat Jul 18 05:07:11 UTC 2026","Theia app","theia-app.test.js","",""
