"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 04:12:08 GMT 2024","Tue Aug 27 04:12:08 GMT 2024","79","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Aug 27 04:12:26 GMT 2024","Tue Aug 27 04:12:27 GMT 2024","1118","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Aug 27 04:12:08 GMT 2024","Tue Aug 27 04:12:08 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Aug 27 04:12:13 GMT 2024","Tue Aug 27 04:12:14 GMT 2024","200","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Aug 27 04:12:10 GMT 2024","Tue Aug 27 04:12:13 GMT 2024","3596","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Aug 27 04:12:22 GMT 2024","Tue Aug 27 04:12:23 GMT 2024","952","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Aug 27 04:12:03 GMT 2024","Tue Aug 27 04:12:08 GMT 2024","4871","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Aug 27 04:12:08 GMT 2024","Tue Aug 27 04:12:22 GMT 2024","13743","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Aug 27 04:12:13 GMT 2024","Tue Aug 27 04:12:13 GMT 2024","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Aug 27 04:12:14 GMT 2024","Tue Aug 27 04:12:26 GMT 2024","12117","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
